分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
石景山,永乐东区,石景山 鲁谷 四至五环,2室1厅1厨1卫,64.84㎡,,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共18层),平层,塔楼,钢混结构,两梯八户,有,2025-04-16,2017-05-05,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,永乐东区，鲁谷，石景山永乐小区,245万,"37,786元/平",永乐东区 -鲁谷,2室1厅,64.84平米,"('高楼层(共18层)',)",1989年,塔楼,6人关注,11天以前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101130113999.html
大兴,首开龙湖天琅,大兴 瀛海 五至六环,2室1厅1厨1卫,77.13㎡,58.14㎡,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共15层),平层,板楼,钢混结构,两梯四户,有,2024-11-10,2019-06-18,满五年,无抵押,限价商品房,普通住宅,非共有,已上传房本照片,首开龙湖天琅，18年电梯房，诚心出售,228万,"29,561元/平",首开龙湖天琅 -瀛海,2室1厅,77.13平米,"('顶层(共15层)',)",,板楼,35人关注,5个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101127353141.html
通州,交通局家属院,通州 果园 五至六环,2室1厅1厨1卫,63.37㎡,,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,混合结构,,无,2025-03-04,2009-11-14,满五年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,交通局家属院 2室1厅 南 北,206万,"32,508元/平",交通局家属院 -果园,2室1厅,63.37平米,"('高楼层(共6层)',)",,板楼,14人关注,1个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101129199954.html
门头沟,永兴嘉园,门头沟 滨河西区 六环外,2室1厅1厨1卫,81.24㎡,,西北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共14层),平层,塔楼,钢混结构,两梯八户,有,2025-03-03,2007-06-26,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,永兴嘉园 电梯房 满五唯一 集中供暖,248万,"30,527元/平",永兴嘉园 -滨河西区,2室1厅,81.24平米,"('14层',)",,塔楼,2人关注,1个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101129182710.html
朝阳,双龙南里,朝阳 华威桥 三至四环,2室1厅1厨1卫,57.39㎡,,南 北,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2025-03-18,2025-01-16,未满两年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,双龙南里 2室1厅 南 北,238万,"41,471元/平",双龙南里 -华威桥,2室1厅,57.39平米,"('中楼层(共6层)',)",1996年,板楼,48人关注,1个月以前发布,VR看装修,,,,,https://bj.lianjia.com/ershoufang/101129492355.html
昌平,燕城苑南区,昌平 北七家 五至六环,2室1厅1厨1卫,85.5㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2025-04-03,2000-06-06,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,燕城苑南区 正规两居室 中间楼层 业主诚心卖,225万,"26,316元/平",燕城苑南区 -北七家,2室1厅,85.5平米,"('中楼层(共6层)',)",2000年,板楼,2人关注,24天以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101128515422.html
丰台,石榴庄西街,丰台 赵公口 三至四环,2室1厅1厨1卫,54.9㎡,,西,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,混合结构,,无,2025-02-17,2018-05-28,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,石榴庄西街近地铁，高楼层，大阳台,208万,"37,888元/平",石榴庄西街 -赵公口,2室1厅,54.9平米,"('高楼层(共6层)',)",,板楼,13人关注,2个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101128888951.html
丰台,韩庄子二里,丰台 看丹桥 三至四环,2室1厅1厨1卫,60.8㎡,,西南 西北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2024-04-19,2023-02-24,满两年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,看丹桥 中间楼层两居 户型方正 交通便利 生活舒适,230万,"37,829元/平",韩庄子二里 -看丹桥,2室1厅,60.8平米,"('中楼层(共6层)',)",1992年,板楼,177人关注,一年前发布,VR看装修,,近地铁,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101123993302.html
丰台,海户西里31号院,丰台 洋桥 三至四环,2室1厅1厨1卫,56.45㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2025-04-14,2009-12-03,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,马家堡角门东里，两居室，诚心卖，看房方便,240万,"42,516元/平",海户西里31号院 -洋桥,2室1厅,56.45平米,"('中楼层(共6层)',)",,板楼,4人关注,14天以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101130054519.html
大兴,那尔水晶城,大兴 高米店 五至六环,2室1厅1厨1卫,78.33㎡,,南 北,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共16层),平层,板楼,钢混结构,一梯三户,有,2025-03-06,2021-01-25,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,那尔水晶城 满五年 仅一套 南北通透电梯房,249万,"31,789元/平",那尔水晶城 -高米店,2室1厅,78.33平米,"('16层',)",2005年,板楼,31人关注,1个月以前发布,VR房源,,近地铁,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101129280529.html
通州,K2清水湾,通州 潞苑 五至六环,2室1厅1厨1卫,57.78㎡,,南,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共27层),平层,板塔结合,钢混结构,三梯八户,有,2024-10-26,2014-08-11,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,K2清水湾，南向两居，地暖+新风,215万,"37,211元/平",K2清水湾 -潞苑,2室1厅,57.78平米,"('顶层(共27层)',)",2012年,板塔结合,25人关注,5个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101126873156.html
通州,富力惠兰美居,通州 潞苑 五至六环,2室1厅1厨1卫,84.1㎡,,南,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共21层),平层,板楼,钢混结构,两梯四户,有,2025-03-26,2018-03-01,满五年,无抵押,自住型商品房,普通住宅,非共有,已上传房本照片,富力惠兰美居    钥匙房，人车分流，高品质社区,249万,"29,608元/平",富力惠兰美居 -潞苑,2室1厅,84.1平米,"('低楼层(共21层)',)",2015年,板楼,6人关注,1个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101129686365.html
昌平,北街家园六区,昌平 沙河 五至六环,2室1厅1厨1卫,59.01㎡,,西,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,钢混结构,一梯三户,有,2025-03-15,2015-12-24,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,北街家园六区,219万,"37,113元/平",北街家园六区 -沙河,2室1厅,59.01平米,"('中楼层(共6层)',)",,板楼,11人关注,1个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101129213694.html
丰台,蒲黄榆路,丰台 蒲黄榆 二至三环,2室1厅1厨1卫,54.4㎡,,东 西,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共5层),平层,板楼,混合结构,,无,2025-03-22,2020-01-03,满五年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,蒲黄榆路小区，板楼低层，通透户型,238万,"43,750元/平",蒲黄榆路 -蒲黄榆,2室1厅,54.4平米,"('中楼层(共5层)',)",,板楼,27人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129601632.html
顺义,义宾南区,顺义 顺义城 六环外,2室1厅1厨1卫,92.91㎡,81.06㎡,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,钢混结构,,无,2025-02-07,2015-04-29,满五年,无抵押,二类经济适用房,普通住宅,非共有,已上传房本照片,义宾南区正规两居室南北通透户型，满五年，近地铁。,239万,"25,724元/平",义宾南区 -顺义城,2室1厅,92.91平米,"('中楼层(共6层)',)",,板楼,10人关注,2个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101127983812.html
朝阳,建东苑,朝阳 管庄 五至六环,2室1厅1厨1卫,69.08㎡,,东,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2025-01-16,2002-07-30,满五年,无抵押,一类经济适用房,普通住宅,非共有,已上传房本照片,建东苑西区 中间层 两居室 随时看,209万,"30,255元/平",建东苑 -管庄,2室1厅,69.08平米,"('中楼层(共6层)',)",,板楼,9人关注,3个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101128517161.html
丰台,松林庄,丰台 和义 四至五环,2室1厅1厨1卫,62.31㎡,54.2㎡,南,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,钢混结构,,无,2025-03-23,2022-09-15,满两年,无抵押,二类经济适用房,普通住宅,共有,已上传房本照片,松林庄 14年南向两居 诚意出售 价格可谈,207万,"33,221元/平",松林庄 -和义,2室1厅,62.31平米,"('高楼层(共6层)',)",2014年,板楼,11人关注,1个月以前发布,VR看装修,,近地铁,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101129608905.html
大兴,盛嘉华苑,大兴 枣园 五至六环,2室1厅1厨1卫,69.3㎡,,南,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共18层),平层,板塔结合,钢混结构,两梯四户,有,2024-12-01,2020-01-06,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,盛嘉华苑 2室1厅 南,205万,"29,582元/平",盛嘉华苑 -枣园,2室1厅,69.3平米,"('高楼层(共18层)',)",2012年,板塔结合,48人关注,4个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101127828329.html
房山,国际花园2号院,房山 长阳 五至六环,2室1厅1厨1卫,76.35㎡,58.2㎡,南 北,精装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共18层),平层,板楼,钢混结构,一梯两户,有,2024-12-17,2016-09-12,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,国际花园2号院 篱笆房 奥莱 精装修 诚心出售,219万,"28,684元/平",国际花园2号院 -长阳,2室1厅,76.35平米,"('低楼层(共18层)',)",2014年,板楼,16人关注,4个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101128078036.html
通州,复兴西里31号院,通州 万达 五至六环,2室1厅1厨1卫,82.84㎡,,东 西,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,混合结构,,无,2025-03-02,2000-05-31,满五年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,复兴西里31号院 北苑 万达 大两居已做成小三居,207万,"24,988元/平",复兴西里31号院 -万达,2室1厅,82.84平米,"('高楼层(共6层)',)",,板楼,9人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101129110139.html
