小区名称,房屋朝向,装修情况,供暖方式,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,关注人数,发布日期,VR看装修,近地铁,随时看房,详情页,楼层高低,楼层总高度,区,街道,环线位置,居住空间,功能间,总价(万元),单价(元/平),房屋面积(平米),地址,lat,lon
南林公寓,南,精装,,平层,板楼,钢混结构,两梯六户,有,2023-04-16,2015-10-23,满五年,无抵押,商品房,普通住宅,非共有,22,一年前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107106934306.html,中楼层,25,徐汇,田林,内环至中环,2室1厅,1厨1卫,950.0,91250,104.11,上海市徐汇田林南林公寓,31.17976,121.426681
中海万锦城(三期),南,简装,,平层,板楼,钢混结构,两梯三户,有,2023-03-16,2017-10-11,满五年,无抵押,商品房,普通住宅,共有,101,一年前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107106720542.html,低楼层,31,静安,不夜城,内环内,2室2厅,1厨1卫,920.0,100800,91.27,上海市静安不夜城中海万锦城(三期),31.250159,121.461036
虹桥路400弄,南,精装,,平层,板楼,钢混结构,两梯八户,有,2023-10-07,2008-03-16,满五年,无抵押,商品房,普通住宅,共有,6,一年前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107108194495.html,中楼层,26,徐汇,徐家汇,内环内,2室1厅,1厨1卫,925.0,101537,91.1,上海市徐汇徐家汇虹桥路400弄,31.192428,121.431146
宝钢公寓,东南,简装,,平层,塔楼,钢混结构,两梯六户,有,2023-07-01,1998-11-13,满五年,无抵押,商品房,普通住宅,非共有,7,一年前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107107468374.html,中楼层,26,普陀,光新,内环至中环,2室2厅,1厨1卫,700.0,67044,104.41,上海市普陀光新宝钢公寓,31.254064,121.435343
宜仕怡家,南 北,精装,,平层,板楼,钢混结构,无电梯,无,2023-10-13,2002-09-18,满五年,无抵押,商品房,普通住宅,共有,65,一年前发布,VR房源,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107108248761.html,中楼层,5,徐汇,万体馆,内环至中环,2室1厅,1厨1卫,1050.0,106018,99.04,上海市徐汇万体馆宜仕怡家,31.176354,121.441222
卓悦居,北 南,精装,,平层,板塔结合,钢混结构,两梯五户,有,2024-06-15,2016-08-04,满五年,无抵押,商品房,普通住宅,共有,25,10个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107109993706.html,中楼层,37,静安,不夜城,内环内,2室1厅,1厨1卫,993.0,105920,93.75,上海市静安不夜城卓悦居,31.24356,121.45842
卓悦居,南,精装,,平层,板塔结合,钢混结构,两梯四户,有,2024-09-24,2016-09-29,满五年,有抵押,商品房,普通住宅,共有,17,6个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107110891454.html,低楼层,37,静安,不夜城,内环内,2室2厅,1厨1卫,999.0,103760,96.28,上海市静安不夜城卓悦居,31.24356,121.45842
富泰阁,南,精装,,平层,板楼,钢混结构,两梯四户,有,2024-10-19,2001-04-27,满五年,有抵押,商品房,普通住宅,共有,10,6个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107111116586.html,高楼层,20,长宁,新华路,内环内,2室2厅,1厨1卫,995.0,91697,108.51,上海市长宁新华路富泰阁,31.20471,121.426128
京河大厦,东北,简装,,平层,塔楼,钢混结构,两梯九户,有,2024-01-12,2019-02-02,满五年,有抵押,商品房,普通住宅,非共有,23,一年前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107108900812.html,高楼层,18,长宁,新华路,内环内,2室2厅,1厨1卫,650.0,61947,104.93,上海市长宁新华路京河大厦,31.199633,121.422109
大华清水湾,南,精装,,平层,板楼,钢混结构,两梯三户,有,2025-04-13,2008-10-28,满五年,无抵押,商品房,普通住宅,共有,12,14天以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107112601646.html,高楼层,28,普陀,武宁,内环内,2室2厅,0厨1卫,968.0,93981,103.0,上海市普陀武宁大华清水湾,31.227339,121.412321
宝华城市之星,南,精装,,平层,板楼,钢混结构,四梯四户,有,2024-11-29,2021-09-10,满两年,有抵押,商品房,普通住宅,共有,10,4个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107111465118.html,高楼层,29,普陀,光新,内环至中环,2室2厅,1厨2卫,1350.0,124827,108.15,上海市普陀光新宝华城市之星,31.254686,121.429705
中山润园,南,精装,,平层,板楼,钢混结构,两梯两户,有,2025-04-15,2021-04-30,满两年,有抵押,商品房,普通住宅,共有,1,13天以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112614496.html,低楼层,16,普陀,武宁,内环内,2室2厅,1厨1卫,1165.0,116326,100.15,上海市普陀武宁中山润园,31.224207,121.411932
尚汇豪庭二期,南,精装,,平层,板楼,钢混结构,两梯三户,有,2025-02-05,2020-10-19,满两年,无抵押,商品房,普通住宅,非共有,23,2个月以前发布,VR看装修,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107111892029.html,中楼层,26,徐汇,田林,,2室2厅,1厨1卫,1499.0,152446,98.33,上海市徐汇田林尚汇豪庭二期,31.180832,121.42752
长春新苑,南,精装,,平层,板楼,钢混结构,一梯三户,有,2025-03-11,2010-03-08,满五年,无抵押,商品房,普通住宅,非共有,15,1个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112266075.html,低楼层,17,徐汇,田林,内环至中环,2室2厅,1厨1卫,980.0,94999,103.16,上海市徐汇田林长春新苑,31.178511,121.416998
新鑫公寓,南,精装,,平层,板楼,钢混结构,无电梯,无,2025-03-23,2020-09-08,满两年,有抵押,商品房,普通住宅,共有,5,1个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107112387972.html,高楼层,6,静安,不夜城,内环内,2室2厅,1厨1卫,698.0,75378,92.6,上海市静安不夜城新鑫公寓,31.257552,121.458858
展望大厦,南 北,简装,,平层,塔楼,钢混结构,两梯八户,有,2025-02-08,2000-10-01,满五年,无抵押,商品房,普通住宅,非共有,6,2个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107111922180.html,高楼层,18,静安,不夜城,内环内,2室2厅,1厨1卫,588.0,64460,91.22,上海市静安不夜城展望大厦,31.25329,121.456307
卓悦居,西 北,精装,,平层,板塔结合,钢混结构,两梯五户,有,2024-09-17,2011-03-25,满五年,无抵押,商品房,普通住宅,共有,30,7个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107110828546.html,低楼层,37,静安,不夜城,内环内,2室2厅,1厨1卫,910.0,99552,91.41,上海市静安不夜城卓悦居,31.24356,121.45842
宜德苑,南,精装,,平层,板楼,钢混结构,一梯两户,有,2024-08-24,2013-11-05,满五年,无抵押,商品房,普通住宅,共有,51,7个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107110588851.html,低楼层,14,徐汇,徐家汇,内环内,2室1厅,1厨1卫,1000.0,106113,94.24,上海市徐汇徐家汇宜德苑,31.185311,121.426571
玉兰花苑,西南,精装,,平层,板塔结合,钢混结构,两梯八户,有,2024-11-15,,,无抵押,商品房,普通住宅,非共有,20,5个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107111348783.html,中楼层,23,徐汇,徐家汇,内环内,2室2厅,1厨1卫,798.0,84705,94.21,上海市徐汇徐家汇玉兰花苑,31.18611,121.435064
三兴大楼,西南,精装,,平层,塔楼,钢混结构,两梯十户,有,2025-04-23,1993-04-01,满五年,无抵押,商品房,普通住宅,共有,0,4天以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107112692689.html,低楼层,24,静安,不夜城,内环内,2室2厅,1厨1卫,600.0,63837,93.99,上海市静安不夜城三兴大楼,31.252092,121.45956
徐汇世家花园,南,精装,,平层,板楼,钢混结构,两梯五户,有,2024-07-19,2017-07-28,满五年,无抵押,商品房,普通住宅,非共有,19,9个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107110282440.html,低楼层,35,徐汇,田林,内环至中环,2室2厅,1厨1卫,945.0,99600,94.88,上海市徐汇田林徐汇世家花园,31.181414,121.418385
宝华城市之星,南,精装,,平层,板楼,钢混结构,四梯四户,有,2025-04-25,2019-09-01,满五年,无抵押,商品房,普通住宅,非共有,0,2天以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112713993.html,低楼层,29,普陀,光新,内环至中环,2室2厅,1厨1卫,1228.0,121741,100.87,上海市普陀光新宝华城市之星,31.254686,121.429705
淮海鑫城苑,南,简装,,平层,塔楼,钢混结构,两梯六户,有,2024-12-13,2000-01-01,满五年,无抵押,商品房,普通住宅,共有,38,4个月以前发布,VR房源,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107111584304.html,中楼层,18,徐汇,徐家汇,内环内,2室2厅,1厨1卫,985.0,104532,94.23,上海市徐汇徐家汇淮海鑫城苑,31.196546,121.424911
江南名庐,南,精装,,平层,板楼,钢混结构,一梯六户,有,2023-08-10,2010-11-11,满五年,无抵押,商品房,普通住宅,非共有,114,一年前发布,VR房源,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107107754022.html,中楼层,8,普陀,武宁,内环内,2室2厅,1厨2卫,998.0,93578,106.65,上海市普陀武宁江南名庐,31.236297,121.416484
中兴路一号,南,精装,,,板塔结合,钢混结构,三梯五户,有,2024-06-01,2023-04-06,满两年,有抵押,商品房,普通住宅,非共有,10,10个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107109868705.html,高楼层,30,静安,西藏北路,内环内,2室2厅,1厨1卫,1589.0,159876,99.39,上海市静安西藏北路中兴路一号,31.256223,121.473213
卓悦居,南 北,精装,,平层,板塔结合,钢混结构,两梯四户,有,2024-09-21,2008-11-03,满五年,无抵押,商品房,普通住宅,非共有,15,7个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107110864766.html,中楼层,37,静安,不夜城,内环内,2室2厅,1厨1卫,1020.0,105942,96.28,上海市静安不夜城卓悦居,31.24356,121.45842
云阳花苑,东 南,简装,,平层,板塔结合,钢混结构,两梯七户,有,2024-06-19,2009-08-24,满五年,无抵押,商品房,普通住宅,共有,21,10个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107110027635.html,中楼层,16,长宁,新华路,内环内,2室2厅,1厨1卫,650.0,70953,91.61,上海市长宁新华路云阳花苑,31.207399,121.425533
新安公寓,南,精装,,平层,板楼,钢混结构,一梯两户,有,2024-12-26,2021-03-04,满两年,无抵押,商品房,普通住宅,非共有,9,3个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107111686972.html,中楼层,13,长宁,新华路,内环内,2室1厅,1厨1卫,770.0,82064,93.83,上海市长宁新华路新安公寓,31.202338,121.417866
锦汇苑,南,精装,,平层,塔楼,钢混结构,两梯六户,有,2024-10-25,2008-06-06,满五年,有抵押,商品房,普通住宅,非共有,22,5个月以前发布,VR看装修,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107111164322.html,高楼层,29,徐汇,徐家汇,内环内,2室1厅,1厨1卫,940.0,99725,94.26,上海市徐汇徐家汇锦汇苑,31.187927,121.434315
宝华城市之星,南 北,精装,,平层,板楼,钢混结构,四梯四户,有,2025-04-02,2019-05-15,未满两年,无抵押,商品房,普通住宅,非共有,1,25天以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112494854.html,低楼层,31,普陀,光新,内环至中环,2室2厅,1厨1卫,1248.0,121887,102.39,上海市普陀光新宝华城市之星,31.254686,121.429705
圣约翰名邸,南,精装,,平层,板楼,钢混结构,两梯四户,有,2025-04-08,2017-11-13,满五年,有抵押,商品房,普通住宅,非共有,3,20天以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107112546978.html,中楼层,30,长宁,中山公园,内环内,2室2厅,1厨1卫,1020.0,102854,99.17,上海市长宁中山公园圣约翰名邸,31.216794,121.427434
虹桥新城,东南,精装,,平层,塔楼,钢混结构,两梯六户,有,2025-02-27,2002-12-04,满五年,无抵押,商品房,普通住宅,共有,28,1个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112137569.html,低楼层,27,长宁,中山公园,内环至中环,2室2厅,1厨1卫,838.0,83943,99.83,上海市长宁中山公园虹桥新城,31.216188,121.406528
宝地绿洲城,南 北,简装,,平层,板楼,钢混结构,无电梯,无,2025-02-21,2005-11-05,满五年,无抵押,商品房,普通住宅,共有,2,2个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112064667.html,高楼层,6,宝山,杨行,外环外,2室2厅,1厨1卫,365.0,39987,91.28,上海市宝山杨行宝地绿洲城,31.405512,121.463546
沪贵苑,西南 西,简装,,平层,板塔结合,钢混结构,两梯五户,有,2025-02-08,2009-09-14,满五年,无抵押,商品房,普通住宅,非共有,9,2个月以前发布,VR看装修,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107111919361.html,高楼层,27,徐汇,徐家汇,内环内,2室2厅,1厨1卫,950.0,86585,109.72,上海市徐汇徐家汇沪贵苑,31.187205,121.433438
秋月枫舍,西南,精装,,平层,板楼,钢混结构,两梯四户,有,2025-03-12,2004-06-09,满五年,无抵押,商品房,普通住宅,非共有,18,1个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107112272190.html,低楼层,27,普陀,光新,内环至中环,2室2厅,1厨1卫,788.0,78588,100.27,上海市普陀光新秋月枫舍,31.249033,121.429974
宝华城市之星,南,精装,,平层,板楼,钢混结构,四梯四户,有,2025-02-12,2019-10-16,满五年,有抵押,商品房,普通住宅,非共有,3,2个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107111969773.html,低楼层,29,普陀,光新,内环至中环,2室2厅,1厨2卫,1300.0,120204,108.15,上海市普陀光新宝华城市之星,31.254686,121.429705
绿地海珀玉晖,南,精装,,平层,板楼,钢混结构,两梯三户,有,2024-11-15,2019-07-25,满五年,无抵押,商品房,普通住宅,非共有,34,5个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107111347938.html,中楼层,28,普陀,武宁,内环内,2室2厅,1厨1卫,1238.0,125228,98.86,上海市普陀武宁绿地海珀玉晖,31.249618,121.39547
乐怡苑(普陀),南 西 西南,精装,,平层,板楼,砖混结构,无电梯,无,2025-02-07,2000-04-12,满五年,无抵押,商品房,普通住宅,非共有,35,2个月以前发布,VR房源,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107111908011.html,高楼层,7,普陀,长寿路,内环内,2室1厅,1厨1卫,558.0,60964,91.53,上海市普陀长寿路乐怡苑(普陀),31.242431,121.431425
虹桥新城,南,精装,,平层,板楼,钢混结构,一梯两户,有,2024-07-06,2001-01-09,满五年,无抵押,商品房,普通住宅,非共有,77,9个月以前发布,VR房源,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107110173110.html,高楼层,12,长宁,中山公园,内环至中环,2室1厅,1厨1卫,999.0,99781,100.12,上海市长宁中山公园虹桥新城,31.216188,121.406528
虹桥世家花园(公寓),南,精装,,平层,板楼,钢混结构,两梯四户,有,2024-10-10,2004-10-20,满五年,无抵押,商品房,普通住宅,非共有,13,6个月以前发布,VR看装修,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107111012986.html,低楼层,14,长宁,中山公园,内环内,2室2厅,1厨1卫,750.0,74986,100.02,上海市长宁中山公园虹桥世家花园(公寓),31.219725,121.411458
尚汇豪庭,南,精装,,平层,板楼,钢混结构,两梯四户,有,2024-12-25,2016-05-12,满五年,有抵押,商品房,普通住宅,共有,53,3个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107111685506.html,低楼层,29,徐汇,田林,内环至中环,2室1厅,1厨1卫,1260.0,131731,95.65,上海市徐汇田林尚汇豪庭,31.179437,121.429661
宝华城市之星,南 北,精装,,平层,板楼,钢混结构,四梯四户,有,2024-06-27,2019-07-02,满两年,有抵押,商品房,普通住宅,共有,8,9个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107110096221.html,低楼层,29,普陀,光新,内环至中环,2室2厅,1厨2卫,1310.0,121129,108.15,上海市普陀光新宝华城市之星,31.254686,121.429705
常高公寓,南,简装,,平层,板楼,砖混结构,无电梯,无,2024-06-22,2003-02-21,满五年,无抵押,商品房,普通住宅,共有,4,9个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107110056822.html,高楼层,6,普陀,曹杨,内环至中环,2室2厅,1厨1卫,650.0,69069,94.11,上海市普陀曹杨常高公寓,31.236857,121.410949
鸿发苑,南,简装,,平层,板塔结合,钢混结构,两梯六户,有,2024-03-13,2002-01-08,满五年,无抵押,商品房,普通住宅,共有,41,一年前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107109246803.html,低楼层,20,长宁,新华路,内环内,2室1厅,1厨2卫,1030.0,98199,104.89,上海市长宁新华路鸿发苑,31.201756,121.432563
香山苑,南 北,简装,,平层,塔楼,钢混结构,两梯八户,有,2024-07-30,2005-11-16,满五年,无抵押,商品房,普通住宅,非共有,12,8个月以前发布,VR看装修,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107110372003.html,低楼层,24,普陀,曹杨,内环至中环,2室2厅,1厨1卫,658.0,64694,101.71,上海市普陀曹杨香山苑,31.236502,121.403836
香山苑,南,简装,,平层,塔楼,钢混结构,两梯八户,有,2024-09-06,1999-12-08,满五年,无抵押,商品房,普通住宅,非共有,11,7个月以前发布,VR看装修,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107110742534.html,高楼层,24,普陀,曹杨,内环至中环,2室2厅,1厨1卫,660.0,60071,109.87,上海市普陀曹杨香山苑,31.236502,121.403836
顺达公寓,南,简装,,平层,板塔结合,钢混结构,两梯十户,有,2024-12-01,2005-12-09,满五年,无抵押,商品房,普通住宅,共有,12,4个月以前发布,VR房源,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107111474816.html,低楼层,11,普陀,武宁,内环内,2室2厅,1厨1卫,520.0,51660,100.66,上海市普陀武宁顺达公寓,31.230481,121.417646
